x,y,image,r,g,b,clear
176,140,1,128,128,128,0
178,140,1,128,128,128,0
180,140,1,128,128,128,0
182,140,1,128,128,128,0
184,140,1,128,128,128,0
186,140,1,128,128,128,0
188,140,1,128,128,128,0
190,140,1,128,128,128,0
192,140,1,128,128,128,0
194,140,1,128,128,128,0
196,140,1,128,128,128,0
198,140,1,128,128,128,0
0,142,1,128,128,128,0
2,142,1,128,128,128,0
4,142,1,128,128,128,0
6,142,1,128,128,128,0
8,142,1,128,128,128,0
10,142,1,128,128,128,0
12,142,1,128,128,128,0
14,142,1,128,128,128,0
16,142,1,128,128,128,0
18,142,1,128,128,128,0
20,142,1,128,128,128,0
22,142,1,128,128,128,0
24,142,1,128,128,128,0
26,142,1,128,128,128,0
28,142,1,128,128,128,0
30,142,1,128,128,128,0
32,142,1,128,128,128,0
34,142,1,128,128,128,0
36,142,1,128,128,128,0
38,142,1,128,128,128,0
40,142,1,128,128,128,0
42,142,1,128,128,128,0
44,142,1,128,128,128,0
46,142,1,128,128,128,0
48,142,1,128,128,128,0
50,142,1,128,128,128,0
52,142,1,128,128,128,0
54,142,1,128,128,128,0
56,142,1,128,128,128,0
58,142,1,128,128,128,0
60,142,1,128,128,128,0
62,142,1,128,128,128,0
64,142,1,128,128,128,0
66,142,1,128,128,128,0
68,142,1,128,128,128,0
70,142,1,128,128,128,0
72,142,1,128,128,128,0
74,142,1,128,128,128,0
76,142,1,128,128,128,0
78,142,1,128,128,128,0
80,142,1,128,128,128,0
82,142,1,128,128,128,0
84,142,1,128,128,128,0
86,142,1,128,128,128,0
88,142,1,128,128,128,0
90,142,1,128,128,128,0
92,142,1,128,128,128,0
94,142,1,128,128,128,0
96,142,1,128,128,128,0
98,142,1,128,128,128,0
100,142,1,128,128,128,0
102,142,1,128,128,128,0
104,142,1,128,128,128,0
106,142,1,128,128,128,0
108,142,1,128,128,128,0
110,142,1,128,128,128,0
112,142,1,128,128,128,0
114,142,1,128,128,128,0
116,142,1,128,128,128,0
118,142,1,128,128,128,0
120,142,1,128,128,128,0
122,142,1,128,128,128,0
124,142,1,128,128,128,0
126,142,1,128,128,128,0
128,142,1,128,128,128,0
130,142,1,128,128,128,0
132,142,1,128,128,128,0
134,142,1,128,128,128,0
136,142,1,128,128,128,0
138,142,1,128,128,128,0
140,142,1,128,128,128,0
142,142,1,128,128,128,0
144,142,1,128,128,128,0
146,142,1,128,128,128,0
148,142,1,128,128,128,0
150,142,1,128,128,128,0
152,142,1,128,128,128,0
154,142,1,128,128,128,0
156,142,1,128,128,128,0
158,142,1,128,128,128,0
160,142,1,128,128,128,0
162,142,1,128,128,128,0
164,142,1,128,128,128,0
166,142,1,128,128,128,0
168,142,1,128,128,128,0
170,142,1,128,128,128,0
172,142,1,128,128,128,0
174,142,1,128,128,128,0
176,142,1,128,128,128,0
178,142,1,128,128,128,0
180,142,1,128,128,128,0
182,142,1,128,128,128,0
184,142,1,128,128,128,0
186,142,1,128,128,128,0
188,142,1,128,128,128,0
190,142,1,128,128,128,0
192,142,1,128,128,128,0
194,142,1,128,128,128,0
196,142,1,128,128,128,0
198,142,1,128,128,128,0
0,144,1,128,128,128,0
2,144,1,128,128,128,0
4,144,1,128,128,128,0
6,144,1,128,128,128,0
8,144,1,128,128,128,0
10,144,1,128,128,128,0
12,144,1,128,128,128,0
14,144,1,128,128,128,0
16,144,1,128,128,128,0
18,144,1,128,128,128,0
20,144,1,128,128,128,0
22,144,1,128,128,128,0
24,144,1,128,128,128,0
26,144,1,128,128,128,0
28,144,1,128,128,128,0
30,144,1,128,128,128,0
32,144,1,128,128,128,0
34,144,1,128,128,128,0
36,144,1,128,128,128,0
38,144,1,128,128,128,0
40,144,1,128,128,128,0
42,144,1,128,128,128,0
44,144,1,128,128,128,0
46,144,1,128,128,128,0
48,144,1,128,128,128,0
50,144,1,128,128,128,0
52,144,1,128,128,128,0
54,144,1,128,128,128,0
56,144,1,128,128,128,0
58,144,1,128,128,128,0
60,144,1,128,128,128,0
62,144,1,128,128,128,0
64,144,1,128,128,128,0
66,144,1,128,128,128,0
68,144,1,128,128,128,0
70,144,1,128,128,128,0
72,144,1,128,128,128,0
74,144,1,128,128,128,0
76,144,1,128,128,128,0
78,144,1,128,128,128,0
80,144,1,128,128,128,0
82,144,1,128,128,128,0
84,144,1,128,128,128,0
86,144,1,128,128,128,0
88,144,1,128,128,128,0
90,144,1,128,128,128,0
92,144,1,128,128,128,0
94,144,1,128,128,128,0
96,144,1,128,128,128,0
98,144,1,128,128,128,0
100,144,1,128,128,128,0
102,144,1,128,128,128,0
104,144,1,128,128,128,0
106,144,1,128,128,128,0
108,144,1,128,128,128,0
110,144,1,128,128,128,0
112,144,1,128,128,128,0
114,144,1,128,128,128,0
116,144,1,128,128,128,0
118,144,1,128,128,128,0
120,144,1,128,128,128,0
122,144,1,128,128,128,0
124,144,1,128,128,128,0
126,144,1,128,128,128,0
128,144,1,128,128,128,0
130,144,1,128,128,128,0
132,144,1,128,128,128,0
134,144,1,128,128,128,0
136,144,1,128,128,128,0
138,144,1,128,128,128,0
140,144,1,128,128,128,0
142,144,1,128,128,128,0
144,144,1,128,128,128,0
146,144,1,128,128,128,0
148,144,1,128,128,128,0
150,144,1,128,128,128,0
152,144,1,128,128,128,0
154,144,1,128,128,128,0
156,144,1,128,128,128,0
158,144,1,128,128,128,0
160,144,1,128,128,128,0
162,144,1,128,128,128,0
164,144,1,128,128,128,0
166,144,1,128,128,128,0
168,144,1,128,128,128,0
170,144,1,128,128,128,0
172,144,1,128,128,128,0
174,144,1,128,128,128,0
176,144,1,128,128,128,0
178,144,1,128,128,128,0
180,144,1,128,128,128,0
182,144,1,128,128,128,0
184,144,1,128,128,128,0
186,144,1,128,128,128,0
188,144,1,128,128,128,0
190,144,1,128,128,128,0
192,144,1,128,128,128,0
194,144,1,128,128,128,0
196,144,1,128,128,128,0
198,144,1,128,128,128,0
0,146,1,128,128,128,0
2,146,1,128,128,128,0
4,146,1,128,128,128,0
6,146,1,128,128,128,0
8,146,1,128,128,128,0
10,146,1,128,128,128,0
12,146,1,128,128,128,0
14,146,1,128,128,128,0
16,146,1,128,128,128,0
18,146,1,128,128,128,0
20,146,1,128,128,128,0
22,146,1,128,128,128,0
24,146,1,128,128,128,0
26,146,1,128,128,128,0
28,146,1,128,128,128,0
30,146,1,128,128,128,0
32,146,1,128,128,128,0
34,146,1,128,128,128,0
36,146,1,128,128,128,0
38,146,1,128,128,128,0
40,146,1,128,128,128,0
42,146,1,128,128,128,0
44,146,1,128,128,128,0
46,146,1,128,128,128,0
48,146,1,128,128,128,0
50,146,1,128,128,128,0
52,146,1,128,128,128,0
54,146,1,128,128,128,0
56,146,1,128,128,128,0
58,146,1,128,128,128,0
60,146,1,128,128,128,0
62,146,1,128,128,128,0
64,146,1,128,128,128,0
66,146,1,128,128,128,0
68,146,1,128,128,128,0
70,146,1,128,128,128,0
72,146,1,128,128,128,0
74,146,1,128,128,128,0
76,146,1,128,128,128,0
78,146,1,128,128,128,0
80,146,1,128,128,128,0
82,146,1,128,128,128,0
84,146,1,128,128,128,0
86,146,1,128,128,128,0
88,146,1,128,128,128,0
90,146,1,128,128,128,0
92,146,1,128,128,128,0
94,146,1,128,128,128,0
96,146,1,128,128,128,0
98,146,1,128,128,128,0
100,146,1,128,128,128,0
102,146,1,128,128,128,0
104,146,1,128,128,128,0
106,146,1,128,128,128,0
108,146,1,128,128,128,0
110,146,1,128,128,128,0
112,146,1,128,128,128,0
114,146,1,128,128,128,0
116,146,1,128,128,128,0
118,146,1,128,128,128,0
120,146,1,128,128,128,0
122,146,1,128,128,128,0
124,146,1,128,128,128,0
126,146,1,128,128,128,0
128,146,1,128,128,128,0
130,146,1,128,128,128,0
132,146,1,128,128,128,0
134,146,1,128,128,128,0
136,146,1,128,128,128,0
138,146,1,128,128,128,0
140,146,1,128,128,128,0
142,146,1,128,128,128,0
144,146,1,128,128,128,0
146,146,1,128,128,128,0
148,146,1,128,128,128,0
150,146,1,128,128,128,0
152,146,1,128,128,128,0
154,146,1,128,128,128,0
156,146,1,128,128,128,0
158,146,1,128,128,128,0
160,146,1,128,128,128,0
162,146,1,128,128,128,0
164,146,1,128,128,128,0
166,146,1,128,128,128,0
168,146,1,128,128,128,0
170,146,1,128,128,128,0
172,146,1,128,128,128,0
174,146,1,128,128,128,0
176,146,1,128,128,128,0
178,146,1,128,128,128,0
180,146,1,128,128,128,0
182,146,1,128,128,128,0
184,146,1,128,128,128,0
186,146,1,128,128,128,0
188,146,1,128,128,128,0
190,146,1,128,128,128,0
192,146,1,128,128,128,0
194,146,1,128,128,128,0
196,146,1,128,128,128,0
198,146,1,128,128,128,0
0,148,1,128,128,128,0
2,148,1,128,128,128,0
4,148,1,128,128,128,0
6,148,1,128,128,128,0
8,148,1,128,128,128,0
10,148,1,128,128,128,0
12,148,1,128,128,128,0
14,148,1,128,128,128,0
16,148,1,128,128,128,0
18,148,1,128,128,128,0
20,148,1,128,128,128,0
22,148,1,128,128,128,0
24,148,1,128,128,128,0
26,148,1,128,128,128,0
28,148,1,128,128,128,0
30,148,1,128,128,128,0
32,148,1,128,128,128,0
34,148,1,128,128,128,0
36,148,1,128,128,128,0
38,148,1,128,128,128,0
40,148,1,128,128,128,0
42,148,1,128,128,128,0
44,148,1,128,128,128,0
46,148,1,128,128,128,0
48,148,1,128,128,128,0
50,148,1,128,128,128,0
52,148,1,128,128,128,0
54,148,1,128,128,128,0
56,148,1,128,128,128,0
58,148,1,128,128,128,0
60,148,1,128,128,128,0
62,148,1,128,128,128,0
64,148,1,128,128,128,0
66,148,1,128,128,128,0
68,148,1,128,128,128,0
70,148,1,128,128,128,0
72,148,1,128,128,128,0
74,148,1,128,128,128,0
76,148,1,128,128,128,0
78,148,1,128,128,128,0
80,148,1,128,128,128,0
82,148,1,128,128,128,0
84,148,1,128,128,128,0
86,148,1,128,128,128,0
88,148,1,128,128,128,0
90,148,1,128,128,128,0
92,148,1,128,128,128,0
94,148,1,128,128,128,0
96,148,1,128,128,128,0
98,148,1,128,128,128,0
100,148,1,128,128,128,0
102,148,1,128,128,128,0
104,148,1,128,128,128,0
106,148,1,128,128,128,0
108,148,1,128,128,128,0
110,148,1,128,128,128,0
112,148,1,128,128,128,0
114,148,1,128,128,128,0
116,148,1,128,128,128,0
118,148,1,128,128,128,0
120,148,1,128,128,128,0
122,148,1,128,128,128,0
124,148,1,128,128,128,0
126,148,1,128,128,128,0
128,148,1,128,128,128,0
130,148,1,128,128,128,0
132,148,1,128,128,128,0
134,148,1,128,128,128,0
136,148,1,128,128,128,0
138,148,1,128,128,128,0
140,148,1,128,128,128,0
142,148,1,128,128,128,0
144,148,1,128,128,128,0
146,148,1,128,128,128,0
148,148,1,128,128,128,0
150,148,1,128,128,128,0
152,148,1,128,128,128,0
154,148,1,128,128,128,0
156,148,1,128,128,128,0
158,148,1,128,128,128,0
160,148,1,128,128,128,0
162,148,1,128,128,128,0
164,148,1,128,128,128,0
166,148,1,128,128,128,0
168,148,1,128,128,128,0
170,148,1,128,128,128,0
172,148,1,128,128,128,0
174,148,1,128,128,128,0
176,148,1,128,128,128,0
178,148,1,128,128,128,0
180,148,1,128,128,128,0
182,148,1,128,128,128,0
184,148,1,128,128,128,0
186,148,1,128,128,128,0
188,148,1,128,128,128,0
190,148,1,128,128,128,0
192,148,1,128,128,128,0
194,148,1,128,128,128,0
196,148,1,128,128,128,0
198,148,1,128,128,128,0
0,150,1,128,128,128,0
2,150,1,128,128,128,0
4,150,1,128,128,128,0
6,150,1,128,128,128,0
8,150,1,128,128,128,0
10,150,1,128,128,128,0
12,150,1,128,128,128,0
14,150,1,128,128,128,0
16,150,1,128,128,128,0
18,150,1,128,128,128,0
20,150,1,128,128,128,0
22,150,1,128,128,128,0
24,150,1,128,128,128,0
26,150,1,128,128,128,0
28,150,1,128,128,128,0
30,150,1,128,128,128,0
32,150,1,128,128,128,0
34,150,1,128,128,128,0
36,150,1,128,128,128,0
38,150,1,128,128,128,0
40,150,1,128,128,128,0
42,150,1,128,128,128,0
44,150,1,128,128,128,0
46,150,1,128,128,128,0
48,150,1,128,128,128,0
50,150,1,128,128,128,0
52,150,1,128,128,128,0
54,150,1,128,128,128,0
56,150,1,128,128,128,0
58,150,1,128,128,128,0
60,150,1,128,128,128,0
62,150,1,128,128,128,0
64,150,1,128,128,128,0
66,150,1,128,128,128,0
68,150,1,128,128,128,0
70,150,1,128,128,128,0
72,150,1,128,128,128,0
74,150,1,128,128,128,0
76,150,1,128,128,128,0
78,150,1,128,128,128,0
80,150,1,128,128,128,0
82,150,1,128,128,128,0
84,150,1,128,128,128,0
86,150,1,128,128,128,0
88,150,1,128,128,128,0
90,150,1,128,128,128,0
92,150,1,128,128,128,0
94,150,1,128,128,128,0
96,150,1,128,128,128,0
98,150,1,128,128,128,0
100,150,1,128,128,128,0
102,150,1,128,128,128,0
104,150,1,128,128,128,0
106,150,1,128,128,128,0
108,150,1,128,128,128,0
110,150,1,128,128,128,0
112,150,1,128,128,128,0
114,150,1,128,128,128,0
116,150,1,128,128,128,0
118,150,1,128,128,128,0
120,150,1,128,128,128,0
122,150,1,128,128,128,0
124,150,1,128,128,128,0
126,150,1,128,128,128,0
128,150,1,128,128,128,0
130,150,1,128,128,128,0
132,150,1,128,128,128,0
134,150,1,128,128,128,0
136,150,1,128,128,128,0
138,150,1,128,128,128,0
140,150,1,128,128,128,0
142,150,1,128,128,128,0
144,150,1,128,128,128,0
146,150,1,128,128,128,0
148,150,1,128,128,128,0
150,150,1,128,128,128,0
152,150,1,128,128,128,0
154,150,1,128,128,128,0
156,150,1,128,128,128,0
158,150,1,128,128,128,0
160,150,1,128,128,128,0
162,150,1,128,128,128,0
164,150,1,128,128,128,0
166,150,1,128,128,128,0
168,150,1,128,128,128,0
170,150,1,128,128,128,0
172,150,1,128,128,128,0
174,150,1,128,128,128,0
176,150,1,128,128,128,0
178,150,1,128,128,128,0
180,150,1,128,128,128,0
182,150,1,128,128,128,0
184,150,1,128,128,128,0
186,150,1,128,128,128,0
188,150,1,128,128,128,0
190,150,1,128,128,128,0
192,150,1,128,128,128,0
194,150,1,128,128,128,0
196,150,1,128,128,128,0
198,150,1,128,128,128,0
0,152,1,128,128,128,0
2,152,1,128,128,128,0
4,152,1,128,128,128,0
6,152,1,128,128,128,0
8,152,1,128,128,128,0
10,152,1,128,128,128,0
12,152,1,128,128,128,0
14,152,1,128,128,128,0
16,152,1,128,128,128,0
18,152,1,128,128,128,0
20,152,1,128,128,128,0
22,152,1,128,128,128,0
24,152,1,128,128,128,0
26,152,1,128,128,128,0
28,152,1,128,128,128,0
30,152,1,128,128,128,0
32,152,1,128,128,128,0
34,152,1,128,128,128,0
36,152,1,128,128,128,0
38,152,1,128,128,128,0
40,152,1,128,128,128,0
42,152,1,128,128,128,0
44,152,1,128,128,128,0
46,152,1,128,128,128,0
48,152,1,128,128,128,0
50,152,1,128,128,128,0
52,152,1,128,128,128,0
54,152,1,128,128,128,0
56,152,1,128,128,128,0
58,152,1,128,128,128,0
60,152,1,128,128,128,0
62,152,1,128,128,128,0
64,152,1,128,128,128,0
66,152,1,128,128,128,0
68,152,1,128,128,128,0
70,152,1,128,128,128,0
72,152,1,128,128,128,0
74,152,1,128,128,128,0
76,152,1,128,128,128,0
78,152,1,128,128,128,0
80,152,1,128,128,128,0
82,152,1,128,128,128,0
84,152,1,128,128,128,0
86,152,1,128,128,128,0
88,152,1,128,128,128,0
90,152,1,128,128,128,0
92,152,1,128,128,128,0
94,152,1,128,128,128,0
96,152,1,128,128,128,0
98,152,1,128,128,128,0
100,152,1,128,128,128,0
102,152,1,128,128,128,0
104,152,1,128,128,128,0
106,152,1,128,128,128,0
108,152,1,128,128,128,0
110,152,1,128,128,128,0
112,152,1,128,128,128,0
114,152,1,128,128,128,0
116,152,1,128,128,128,0
118,152,1,128,128,128,0
120,152,1,128,128,128,0
122,152,1,128,128,128,0
124,152,1,128,128,128,0
126,152,1,128,128,128,0
128,152,1,128,128,128,0
130,152,1,128,128,128,0
132,152,1,128,128,128,0
134,152,1,128,128,128,0
136,152,1,128,128,128,0
138,152,1,128,128,128,0
140,152,1,128,128,128,0
142,152,1,128,128,128,0
144,152,1,128,128,128,0
146,152,1,128,128,128,0
148,152,1,128,128,128,0
150,152,1,128,128,128,0
152,152,1,128,128,128,0
154,152,1,128,128,128,0
156,152,1,128,128,128,0
158,152,1,128,128,128,0
160,152,1,128,128,128,0
162,152,1,128,128,128,0
164,152,1,128,128,128,0
166,152,1,128,128,128,0
168,152,1,128,128,128,0
170,152,1,128,128,128,0
172,152,1,128,128,128,0
174,152,1,128,128,128,0
176,152,1,128,128,128,0
178,152,1,128,128,128,0
180,152,1,128,128,128,0
182,152,1,128,128,128,0
184,152,1,128,128,128,0
186,152,1,128,128,128,0
188,152,1,128,128,128,0
190,152,1,128,128,128,0
192,152,1,128,128,128,0
194,152,1,128,128,128,0
196,152,1,128,128,128,0
198,152,1,128,128,128,0
0,154,1,128,128,128,0
2,154,1,128,128,128,0
4,154,1,128,128,128,0
6,154,1,128,128,128,0
8,154,1,128,128,128,0
10,154,1,128,128,128,0
12,154,1,128,128,128,0
14,154,1,128,128,128,0
16,154,1,128,128,128,0
18,154,1,128,128,128,0
20,154,1,128,128,128,0
22,154,1,128,128,128,0
24,154,1,128,128,128,0
26,154,1,128,128,128,0
28,154,1,128,128,128,0
30,154,1,128,128,128,0
32,154,1,128,128,128,0
34,154,1,128,128,128,0
36,154,1,128,128,128,0
38,154,1,128,128,128,0
40,154,1,128,128,128,0
42,154,1,128,128,128,0
44,154,1,128,128,128,0
46,154,1,128,128,128,0
48,154,1,128,128,128,0
50,154,1,128,128,128,0
52,154,1,128,128,128,0
54,154,1,128,128,128,0
56,154,1,128,128,128,0
58,154,1,128,128,128,0
60,154,1,128,128,128,0
62,154,1,128,128,128,0
64,154,1,128,128,128,0
66,154,1,128,128,128,0
68,154,1,128,128,128,0
70,154,1,128,128,128,0
72,154,1,128,128,128,0
74,154,1,128,128,128,0
76,154,1,128,128,128,0
78,154,1,128,128,128,0
80,154,1,128,128,128,0
82,154,1,128,128,128,0
84,154,1,128,128,128,0
86,154,1,128,128,128,0
88,154,1,128,128,128,0
90,154,1,128,128,128,0
92,154,1,128,128,128,0
94,154,1,128,128,128,0
96,154,1,128,128,128,0
98,154,1,128,128,128,0
100,154,1,128,128,128,0
102,154,1,128,128,128,0
104,154,1,128,128,128,0
106,154,1,128,128,128,0
108,154,1,128,128,128,0
110,154,1,128,128,128,0
112,154,1,128,128,128,0
114,154,1,128,128,128,0
116,154,1,128,128,128,0
118,154,1,128,128,128,0
120,154,1,128,128,128,0
122,154,1,128,128,128,0
124,154,1,128,128,128,0
126,154,1,128,128,128,0
128,154,1,128,128,128,0
130,154,1,128,128,128,0
132,154,1,128,128,128,0
134,154,1,128,128,128,0
136,154,1,128,128,128,0
138,154,1,128,128,128,0
140,154,1,128,128,128,0
142,154,1,128,128,128,0
144,154,1,128,128,128,0
146,154,1,128,128,128,0
148,154,1,128,128,128,0
150,154,1,128,128,128,0
152,154,1,128,128,128,0
154,154,1,128,128,128,0
156,154,1,128,128,128,0
158,154,1,128,128,128,0
160,154,1,128,128,128,0
162,154,1,128,128,128,0
164,154,1,128,128,128,0
166,154,1,128,128,128,0
168,154,1,128,128,128,0
170,154,1,128,128,128,0
172,154,1,128,128,128,0
174,154,1,128,128,128,0
176,154,1,128,128,128,0
178,154,1,128,128,128,0
180,154,1,128,128,128,0
182,154,1,128,128,128,0
184,154,1,128,128,128,0
186,154,1,128,128,128,0
188,154,1,128,128,128,0
190,154,1,128,128,128,0
192,154,1,128,128,128,0
194,154,1,128,128,128,0
196,154,1,128,128,128,0
198,154,1,128,128,128,0
0,156,1,128,128,128,0
2,156,1,128,128,128,0
4,156,1,128,128,128,0
6,156,1,128,128,128,0
8,156,1,128,128,128,0
10,156,1,128,128,128,0
12,156,1,128,128,128,0
14,156,1,128,128,128,0
16,156,1,128,128,128,0
18,156,1,128,128,128,0
20,156,1,128,128,128,0
22,156,1,128,128,128,0
24,156,1,128,128,128,0
26,156,1,128,128,128,0
28,156,1,128,128,128,0
30,156,1,128,128,128,0
32,156,1,128,128,128,0
34,156,1,128,128,128,0
36,156,1,128,128,128,0
38,156,1,128,128,128,0
40,156,1,128,128,128,0
42,156,1,128,128,128,0
44,156,1,128,128,128,0
46,156,1,128,128,128,0
48,156,1,128,128,128,0
50,156,1,128,128,128,0
52,156,1,128,128,128,0
54,156,1,128,128,128,0
56,156,1,128,128,128,0
58,156,1,128,128,128,0
60,156,1,128,128,128,0
62,156,1,128,128,128,0
64,156,1,128,128,128,0
66,156,1,128,128,128,0
68,156,1,128,128,128,0
70,156,1,128,128,128,0
72,156,1,128,128,128,0
74,156,1,128,128,128,0
76,156,1,128,128,128,0
78,156,1,128,128,128,0
80,156,1,128,128,128,0
82,156,1,128,128,128,0
84,156,1,128,128,128,0
86,156,1,128,128,128,0
88,156,1,128,128,128,0
90,156,1,128,128,128,0
92,156,1,128,128,128,0
94,156,1,128,128,128,0
96,156,1,128,128,128,0
98,156,1,128,128,128,0
100,156,1,128,128,128,0
102,156,1,128,128,128,0
104,156,1,128,128,128,0
106,156,1,128,128,128,0
108,156,1,128,128,128,0
110,156,1,128,128,128,0
112,156,1,128,128,128,0
114,156,1,128,128,128,0
116,156,1,128,128,128,0
118,156,1,128,128,128,0
120,156,1,128,128,128,0
122,156,1,128,128,128,0
124,156,1,128,128,128,0
126,156,1,128,128,128,0
128,156,1,128,128,128,0
130,156,1,128,128,128,0
132,156,1,128,128,128,0
134,156,1,128,128,128,0
136,156,1,128,128,128,0
138,156,1,128,128,128,0
140,156,1,128,128,128,0
142,156,1,128,128,128,0
144,156,1,128,128,128,0
146,156,1,128,128,128,0
148,156,1,128,128,128,0
150,156,1,128,128,128,0
152,156,1,128,128,128,0
154,156,1,128,128,128,0
156,156,1,128,128,128,0
158,156,1,128,128,128,0
160,156,1,128,128,128,0
162,156,1,128,128,128,0
164,156,1,128,128,128,0
166,156,1,128,128,128,0
168,156,1,128,128,128,0
170,156,1,128,128,128,0
172,156,1,128,128,128,0
174,156,1,128,128,128,0
176,156,1,128,128,128,0
178,156,1,128,128,128,0
180,156,1,128,128,128,0
182,156,1,128,128,128,0
184,156,1,128,128,128,0
186,156,1,128,128,128,0
188,156,1,128,128,128,0
190,156,1,128,128,128,0
192,156,1,128,128,128,0
194,156,1,128,128,128,0
196,156,1,128,128,128,0
198,156,1,128,128,128,0
0,158,1,128,128,128,0
2,158,1,128,128,128,0
4,158,1,128,128,128,0
6,158,1,128,128,128,0
8,158,1,128,128,128,0
10,158,1,128,128,128,0
12,158,1,128,128,128,0
14,158,1,128,128,128,0
16,158,1,128,128,128,0
18,158,1,128,128,128,0
20,158,1,128,128,128,0
22,158,1,128,128,128,0
24,158,1,128,128,128,0
26,158,1,128,128,128,0
28,158,1,128,128,128,0
30,158,1,128,128,128,0
32,158,1,128,128,128,0
34,158,1,128,128,128,0
36,158,1,128,128,128,0
38,158,1,128,128,128,0
40,158,1,128,128,128,0
42,158,1,128,128,128,0
44,158,1,128,128,128,0
46,158,1,128,128,128,0
48,158,1,128,128,128,0
50,158,1,128,128,128,0
52,158,1,128,128,128,0
54,158,1,128,128,128,0
56,158,1,128,128,128,0
58,158,1,128,128,128,0
60,158,1,128,128,128,0
62,158,1,128,128,128,0
64,158,1,128,128,128,0
66,158,1,128,128,128,0
68,158,1,128,128,128,0
70,158,1,128,128,128,0
72,158,1,128,128,128,0
74,158,1,128,128,128,0
76,158,1,128,128,128,0
78,158,1,128,128,128,0
80,158,1,128,128,128,0
82,158,1,128,128,128,0
84,158,1,128,128,128,0
86,158,1,128,128,128,0
88,158,1,128,128,128,0
90,158,1,128,128,128,0
92,158,1,128,128,128,0
94,158,1,128,128,128,0
96,158,1,128,128,128,0
98,158,1,128,128,128,0
100,158,1,128,128,128,0
102,158,1,128,128,128,0
104,158,1,128,128,128,0
106,158,1,128,128,128,0
108,158,1,128,128,128,0
110,158,1,128,128,128,0
112,158,1,128,128,128,0
114,158,1,128,128,128,0
116,158,1,128,128,128,0
118,158,1,128,128,128,0
120,158,1,128,128,128,0
122,158,1,128,128,128,0
124,158,1,128,128,128,0
126,158,1,128,128,128,0
128,158,1,128,128,128,0
130,158,1,128,128,128,0
132,158,1,128,128,128,0
134,158,1,128,128,128,0
136,158,1,128,128,128,0
138,158,1,128,128,128,0
140,158,1,128,128,128,0
142,158,1,128,128,128,0
144,158,1,128,128,128,0
146,158,1,128,128,128,0
148,158,1,128,128,128,0
150,158,1,128,128,128,0
152,158,1,128,128,128,0
154,158,1,128,128,128,0
156,158,1,128,128,128,0
158,158,1,128,128,128,0
160,158,1,128,128,128,0
162,158,1,128,128,128,0
164,158,1,128,128,128,0
166,158,1,128,128,128,0
168,158,1,128,128,128,0
170,158,1,128,128,128,0
172,158,1,128,128,128,0
174,158,1,128,128,128,0
176,158,1,128,128,128,0
178,158,1,128,128,128,0
180,158,1,128,128,128,0
182,158,1,128,128,128,0
184,158,1,128,128,128,0
186,158,1,128,128,128,0
188,158,1,128,128,128,0
190,158,1,128,128,128,0
192,158,1,128,128,128,0
194,158,1,128,128,128,0
196,158,1,128,128,128,0
198,158,1,128,128,128,0
0,160,1,128,128,128,0
2,160,1,128,128,128,0
4,160,1,128,128,128,0
6,160,1,128,128,128,0
8,160,1,128,128,128,0
10,160,1,128,128,128,0
12,160,1,128,128,128,0
14,160,1,128,128,128,0
16,160,1,128,128,128,0
18,160,1,128,128,128,0
20,160,1,128,128,128,0
22,160,1,128,128,128,0
24,160,1,128,128,128,0
26,160,1,128,128,128,0
28,160,1,128,128,128,0
30,160,1,128,128,128,0
32,160,1,128,128,128,0
34,160,1,128,128,128,0
36,160,1,128,128,128,0
38,160,1,128,128,128,0
40,160,1,128,128,128,0
42,160,1,128,128,128,0
44,160,1,128,128,128,0
46,160,1,128,128,128,0
48,160,1,128,128,128,0
50,160,1,128,128,128,0
52,160,1,128,128,128,0
54,160,1,128,128,128,0
56,160,1,128,128,128,0
58,160,1,128,128,128,0
60,160,1,128,128,128,0
62,160,1,128,128,128,0
64,160,1,128,128,128,0
66,160,1,128,128,128,0
68,160,1,128,128,128,0
70,160,1,128,128,128,0
72,160,1,128,128,128,0
74,160,1,128,128,128,0
76,160,1,128,128,128,0
78,160,1,128,128,128,0
80,160,1,128,128,128,0
82,160,1,128,128,128,0
84,160,1,128,128,128,0
86,160,1,128,128,128,0
88,160,1,128,128,128,0
90,160,1,128,128,128,0
92,160,1,128,128,128,0
94,160,1,128,128,128,0
96,160,1,128,128,128,0
98,160,1,128,128,128,0
100,160,1,128,128,128,0
102,160,1,128,128,128,0
104,160,1,128,128,128,0
106,160,1,128,128,128,0
108,160,1,128,128,128,0
110,160,1,128,128,128,0
112,160,1,128,128,128,0
114,160,1,128,128,128,0
116,160,1,128,128,128,0
118,160,1,128,128,128,0
120,160,1,128,128,128,0
122,160,1,128,128,128,0
124,160,1,128,128,128,0
126,160,1,128,128,128,0
128,160,1,128,128,128,0
130,160,1,128,128,128,0
132,160,1,128,128,128,0
134,160,1,128,128,128,0
136,160,1,128,128,128,0
138,160,1,128,128,128,0
140,160,1,128,128,128,0
142,160,1,128,128,128,0
144,160,1,128,128,128,0
146,160,1,128,128,128,0
148,160,1,128,128,128,0
150,160,1,128,128,128,0
152,160,1,128,128,128,0
154,160,1,128,128,128,0
156,160,1,128,128,128,0
158,160,1,128,128,128,0
160,160,1,128,128,128,0
162,160,1,128,128,128,0
164,160,1,128,128,128,0
166,160,1,128,128,128,0
168,160,1,128,128,128,0
170,160,1,128,128,128,0
